district,rawDong,type,subtype,regionObservedYears,status,countC,candidateEligible,yearCounts,core8YearCounts,retention,directionPreservedAllScopes,repeatedAllScopes,selectedDetailedExample
서구,초장동,구급,심정지,"[2020, 2021, 2022, 2023, 2024]",반복·방향 보존,40,True,"[4, 10, 13, 6, 7]","[6, 18, 16, 8, 10]",0.6896551724137931,True,True,False
서구,초장동,화재,일반화재(주택),"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,12,False,"[4, 2, 3, 0, 3]","[5, 2, 3, 1, 3]",0.8571428571428571,True,False,False
서구,초장동,구조,산악사고,"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,1,False,"[1, 0, 0, 0, 0]","[1, 1, 0, 0, 0]",0.5,True,False,False
서구,초장동,구조,수난사고,"[2020, 2021, 2022, 2023, 2024]",해당 조건에서 관측된 신고 없음,0,False,,,,,,False
서구,초장동,구급,교통사고,"[2020, 2021, 2022, 2023, 2024]",반복·방향 보존,18,True,"[3, 4, 7, 2, 2]","[5, 5, 8, 7, 3]",0.6428571428571429,True,True,False
서구,충무동1가,구급,심정지,"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,16,False,"[2, 4, 5, 4, 1]","[2, 8, 6, 11, 3]",0.5333333333333333,False,True,False
서구,충무동1가,화재,일반화재(주택),"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,6,False,"[0, 0, 3, 0, 3]","[0, 1, 3, 0, 5]",0.6666666666666666,True,False,False
서구,충무동1가,구조,산악사고,"[2020, 2021, 2022, 2023, 2024]",해당 조건에서 관측된 신고 없음,0,False,,,,,,False
서구,충무동1가,구조,수난사고,"[2020, 2021, 2022, 2023, 2024]",반복·방향 보존,8,True,"[1, 1, 1, 4, 1]","[1, 1, 1, 5, 2]",0.8,True,True,False
서구,충무동1가,구급,교통사고,"[2020, 2021, 2022, 2023, 2024]",반복·방향 보존,57,True,"[16, 12, 13, 8, 8]","[24, 21, 15, 18, 18]",0.59375,True,True,False
서구,충무동2가,구급,심정지,"[2020, 2021, 2022, 2023, 2024]",반복·방향 보존,10,True,"[2, 3, 1, 3, 1]","[5, 4, 5, 6, 3]",0.43478260869565216,True,True,False
서구,충무동2가,화재,일반화재(주택),"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,3,False,"[0, 0, 1, 1, 1]","[0, 0, 1, 1, 1]",1.0,True,False,False
서구,충무동2가,구조,산악사고,"[2020, 2021, 2022, 2023, 2024]",해당 조건에서 관측된 신고 없음,0,False,,,,,,False
서구,충무동2가,구조,수난사고,"[2020, 2021, 2022, 2023, 2024]",해당 조건에서 관측된 신고 없음,0,False,,,,,,False
서구,충무동2가,구급,교통사고,"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,4,False,"[1, 2, 0, 1, 0]","[2, 4, 0, 1, 0]",0.5714285714285714,True,False,False
서구,충무동3가,구급,심정지,"[2020, 2021, 2022, 2023, 2024]",반복·방향 보존,9,True,"[2, 3, 2, 1, 1]","[4, 4, 4, 2, 1]",0.6,True,True,False
서구,충무동3가,화재,일반화재(주택),"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,3,False,"[2, 0, 0, 1, 0]","[2, 0, 0, 1, 0]",1.0,True,False,False
서구,충무동3가,구조,산악사고,"[2020, 2021, 2022, 2023, 2024]",해당 조건에서 관측된 신고 없음,0,False,,,,,,False
서구,충무동3가,구조,수난사고,"[2020, 2021, 2022, 2023, 2024]",해당 조건에서 관측된 신고 없음,0,False,,,,,,False
서구,충무동3가,구급,교통사고,"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,9,False,"[0, 4, 2, 2, 1]","[1, 6, 2, 3, 1]",0.6923076923076923,True,False,False
서구,토성동1가,구급,심정지,"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,8,False,"[1, 2, 3, 2, 0]","[1, 3, 3, 7, 1]",0.5333333333333333,True,False,False
서구,토성동1가,화재,일반화재(주택),"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,1,False,"[0, 0, 1, 0, 0]","[0, 0, 2, 1, 0]",0.3333333333333333,True,False,False
서구,토성동1가,구조,산악사고,"[2020, 2021, 2022, 2023, 2024]",해당 조건에서 관측된 신고 없음,0,False,,,,,,False
서구,토성동1가,구조,수난사고,"[2020, 2021, 2022, 2023, 2024]",해당 조건에서 관측된 신고 없음,0,False,,,,,,False
서구,토성동1가,구급,교통사고,"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,22,False,"[2, 7, 7, 5, 1]","[3, 7, 8, 6, 4]",0.7857142857142857,False,True,False
서구,토성동2가,구급,심정지,"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,6,False,"[3, 2, 1, 0, 0]","[4, 2, 1, 0, 1]",0.75,True,False,False
서구,토성동2가,화재,일반화재(주택),"[2020, 2021, 2022, 2023, 2024]",해당 조건에서 관측된 신고 없음,0,False,,,,,,False
서구,토성동2가,구조,산악사고,"[2020, 2021, 2022, 2023, 2024]",해당 조건에서 관측된 신고 없음,0,False,,,,,,False
서구,토성동2가,구조,수난사고,"[2020, 2021, 2022, 2023, 2024]",해당 조건에서 관측된 신고 없음,0,False,,,,,,False
서구,토성동2가,구급,교통사고,"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,2,False,"[0, 2, 0, 0, 0]","[0, 4, 1, 1, 2]",0.25,True,False,False
서구,토성동3가,구급,심정지,"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,3,False,"[0, 1, 2, 0, 0]","[0, 1, 2, 0, 0]",1.0,True,False,False
서구,토성동3가,화재,일반화재(주택),"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,2,False,"[1, 1, 0, 0, 0]","[1, 2, 0, 0, 0]",0.6666666666666666,True,False,False
서구,토성동3가,구조,산악사고,"[2020, 2021, 2022, 2023, 2024]",해당 조건에서 관측된 신고 없음,0,False,,,,,,False
서구,토성동3가,구조,수난사고,"[2020, 2021, 2022, 2023, 2024]",해당 조건에서 관측된 신고 없음,0,False,,,,,,False
서구,토성동3가,구급,교통사고,"[2020, 2021, 2022, 2023, 2024]",반복·방향 보존,12,True,"[4, 1, 2, 4, 1]","[4, 1, 4, 6, 1]",0.75,True,True,False
서구,토성동4가,구급,심정지,"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,2,False,"[0, 0, 1, 1, 0]","[0, 0, 1, 1, 0]",1.0,True,False,False
서구,토성동4가,화재,일반화재(주택),"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,3,False,"[0, 2, 0, 1, 0]","[0, 2, 0, 1, 0]",1.0,True,False,False
서구,토성동4가,구조,산악사고,"[2020, 2021, 2022, 2023, 2024]",해당 조건에서 관측된 신고 없음,0,False,,,,,,False
서구,토성동4가,구조,수난사고,"[2020, 2021, 2022, 2023, 2024]",해당 조건에서 관측된 신고 없음,0,False,,,,,,False
서구,토성동4가,구급,교통사고,"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,20,False,"[4, 6, 5, 2, 3]","[5, 9, 7, 3, 8]",0.625,False,True,False
서구,토성동5가,구급,심정지,"[2020, 2021, 2022, 2023, 2024]",반복·방향 보존,12,True,"[4, 1, 4, 2, 1]","[4, 1, 6, 3, 2]",0.75,True,True,False
서구,토성동5가,화재,일반화재(주택),"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,2,False,"[0, 0, 2, 0, 0]","[0, 0, 3, 0, 0]",0.6666666666666666,True,False,False
서구,토성동5가,구조,산악사고,"[2020, 2021, 2022, 2023, 2024]",해당 조건에서 관측된 신고 없음,0,False,,,,,,False
서구,토성동5가,구조,수난사고,"[2020, 2021, 2022, 2023, 2024]",해당 조건에서 관측된 신고 없음,0,False,,,,,,False
서구,토성동5가,구급,교통사고,"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,15,False,"[3, 5, 3, 3, 1]","[3, 5, 8, 3, 4]",0.6521739130434783,False,True,False
수영구,광안동,구급,심정지,"[2020, 2021, 2022, 2023, 2024]",반복·방향 보존,223,True,"[40, 48, 44, 40, 51]","[62, 83, 79, 69, 95]",0.5747422680412371,True,True,False
수영구,광안동,화재,일반화재(주택),"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,52,False,"[9, 12, 10, 8, 13]","[19, 16, 14, 10, 16]",0.6933333333333334,False,True,False
수영구,광안동,구조,산악사고,"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,6,False,"[1, 2, 2, 1, 0]","[1, 5, 9, 2, 2]",0.3157894736842105,False,False,False
수영구,광안동,구조,수난사고,"[2020, 2021, 2022, 2023, 2024]",반복·방향 보존,40,True,"[5, 16, 7, 7, 5]","[22, 133, 18, 34, 24]",0.17316017316017315,True,True,False
수영구,광안동,구급,교통사고,"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,611,False,"[112, 169, 126, 108, 96]","[207, 278, 224, 214, 207]",0.54070796460177,False,True,False
수영구,남천동,구급,심정지,"[2020, 2021, 2022, 2023, 2024]",반복·방향 보존,81,True,"[6, 15, 23, 16, 21]","[18, 32, 47, 29, 42]",0.48214285714285715,True,True,False
수영구,남천동,화재,일반화재(주택),"[2020, 2021, 2022, 2023, 2024]",반복·방향 보존,16,True,"[3, 4, 1, 5, 3]","[5, 6, 1, 5, 8]",0.64,True,True,False
수영구,남천동,구조,산악사고,"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,1,False,"[0, 1, 0, 0, 0]","[0, 2, 0, 0, 0]",0.5,True,False,False
수영구,남천동,구조,수난사고,"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,12,False,"[0, 3, 3, 4, 2]","[6, 10, 9, 12, 9]",0.2608695652173913,True,False,False
수영구,남천동,구급,교통사고,"[2020, 2021, 2022, 2023, 2024]",반복·방향 보존,223,True,"[36, 52, 50, 39, 46]","[76, 93, 85, 80, 93]",0.522248243559719,True,True,False
수영구,망미동,구급,심정지,"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,139,False,"[30, 28, 29, 25, 27]","[50, 52, 51, 42, 65]",0.5346153846153846,False,True,False
수영구,망미동,화재,일반화재(주택),"[2020, 2021, 2022, 2023, 2024]",반복·방향 보존,33,True,"[7, 6, 5, 5, 10]","[11, 7, 9, 10, 12]",0.673469387755102,True,True,False
수영구,망미동,구조,산악사고,"[2020, 2021, 2022, 2023, 2024]",반복·방향 보존,10,True,"[2, 1, 3, 3, 1]","[3, 2, 4, 3, 1]",0.7692307692307693,True,True,False
수영구,망미동,구조,수난사고,"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,1,False,"[0, 0, 1, 0, 0]","[0, 2, 3, 0, 0]",0.2,True,False,False
수영구,망미동,구급,교통사고,"[2020, 2021, 2022, 2023, 2024]",반복·방향 보존,234,True,"[54, 43, 43, 52, 42]","[90, 88, 83, 91, 80]",0.5416666666666666,True,True,False
수영구,민락동,구급,심정지,"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,114,False,"[15, 20, 32, 25, 22]","[30, 24, 42, 35, 29]",0.7125,False,True,False
수영구,민락동,화재,일반화재(주택),"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,24,False,"[5, 6, 5, 4, 4]","[5, 7, 7, 7, 9]",0.6857142857142857,False,True,False
수영구,민락동,구조,산악사고,"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,5,False,"[0, 1, 3, 1, 0]","[0, 1, 4, 2, 0]",0.7142857142857143,True,False,False
수영구,민락동,구조,수난사고,"[2020, 2021, 2022, 2023, 2024]",반복·방향 보존,42,True,"[5, 11, 11, 6, 9]","[15, 27, 36, 28, 37]",0.2937062937062937,True,True,False
수영구,민락동,구급,교통사고,"[2020, 2021, 2022, 2023, 2024]",반복·방향 보존,316,True,"[63, 61, 78, 53, 61]","[89, 85, 114, 80, 89]",0.6914660831509847,True,True,False
수영구,수영동,구급,심정지,"[2020, 2021, 2022, 2023, 2024]",반복·방향 보존,82,True,"[12, 16, 16, 15, 23]","[17, 20, 22, 20, 36]",0.7130434782608696,True,True,False
수영구,수영동,화재,일반화재(주택),"[2020, 2021, 2022, 2023, 2024]",반복·방향 보존,14,True,"[1, 4, 1, 4, 4]","[3, 4, 1, 5, 4]",0.8235294117647058,True,True,False
수영구,수영동,구조,산악사고,"[2020, 2021, 2022, 2023, 2024]",해당 조건에서 관측된 신고 없음,0,False,,,,,,False
수영구,수영동,구조,수난사고,"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,6,False,"[1, 0, 3, 2, 0]","[1, 0, 5, 3, 0]",0.6666666666666666,True,False,False
수영구,수영동,구급,교통사고,"[2020, 2021, 2022, 2023, 2024]",반복·방향 보존,141,True,"[30, 33, 28, 29, 21]","[39, 44, 43, 43, 36]",0.6878048780487804,True,True,False
연제구,거제동,구급,심정지,"[2020, 2021, 2022, 2023, 2024]",반복·방향 보존,197,True,"[15, 44, 52, 45, 41]","[36, 65, 78, 78, 74]",0.595166163141994,True,True,False
연제구,거제동,화재,일반화재(주택),"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,18,False,"[2, 5, 6, 1, 4]","[7, 7, 8, 3, 7]",0.5625,False,True,False
연제구,거제동,구조,산악사고,"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,2,False,"[0, 0, 1, 0, 1]","[1, 0, 2, 1, 1]",0.4,True,False,False
연제구,거제동,구조,수난사고,"[2020, 2021, 2022, 2023, 2024]",해당 조건에서 관측된 신고 없음,0,False,,,,,,False
연제구,거제동,구급,교통사고,"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,423,False,"[92, 87, 80, 78, 86]","[157, 151, 156, 158, 171]",0.5334174022698613,False,True,False
연제구,연산동,구급,심정지,"[2020, 2021, 2022, 2023, 2024]",반복·방향 보존,511,True,"[78, 102, 119, 115, 97]","[143, 171, 207, 198, 176]",0.5709497206703911,True,True,True
연제구,연산동,화재,일반화재(주택),"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,77,False,"[17, 13, 15, 17, 15]","[35, 23, 32, 22, 23]",0.5703703703703704,False,True,False
연제구,연산동,구조,산악사고,"[2020, 2021, 2022, 2023, 2024]",반복·방향 보존,26,True,"[4, 8, 3, 7, 4]","[14, 9, 10, 11, 5]",0.5306122448979592,True,True,False
연제구,연산동,구조,수난사고,"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,2,False,"[0, 2, 0, 0, 0]","[0, 2, 0, 2, 1]",0.4,True,False,False
연제구,연산동,구급,교통사고,"[2020, 2021, 2022, 2023, 2024]",반복·방향 보존,981,True,"[199, 239, 192, 180, 171]","[395, 403, 361, 349, 310]",0.5396039603960396,True,True,True
영도구,남항동1가,구급,심정지,"[2020, 2021, 2022, 2023, 2024]",반복·방향 보존,25,True,"[3, 8, 5, 5, 4]","[5, 10, 7, 7, 8]",0.6756756756756757,True,True,False
영도구,남항동1가,화재,일반화재(주택),"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,7,False,"[1, 2, 3, 0, 1]","[1, 2, 3, 0, 1]",1.0,True,False,False
영도구,남항동1가,구조,산악사고,"[2020, 2021, 2022, 2023, 2024]",해당 조건에서 관측된 신고 없음,0,False,,,,,,False
영도구,남항동1가,구조,수난사고,"[2020, 2021, 2022, 2023, 2024]",해당 조건에서 관측된 신고 없음,0,False,,,,,,False
영도구,남항동1가,구급,교통사고,"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,34,False,"[7, 6, 9, 6, 6]","[10, 7, 12, 13, 8]",0.68,False,True,False
영도구,남항동2가,구급,심정지,"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,7,False,"[3, 1, 2, 1, 0]","[3, 2, 3, 3, 1]",0.5833333333333334,True,False,False
영도구,남항동2가,화재,일반화재(주택),"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,2,False,"[0, 0, 0, 0, 2]","[0, 0, 0, 0, 2]",1.0,True,False,False
영도구,남항동2가,구조,산악사고,"[2020, 2021, 2022, 2023, 2024]",해당 조건에서 관측된 신고 없음,0,False,,,,,,False
영도구,남항동2가,구조,수난사고,"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,1,False,"[0, 1, 0, 0, 0]","[0, 1, 1, 0, 0]",0.5,True,False,False
영도구,남항동2가,구급,교통사고,"[2020, 2021, 2022, 2023, 2024]",반복·방향 보존,31,True,"[8, 7, 6, 8, 2]","[9, 7, 9, 12, 3]",0.775,True,True,False
영도구,남항동3가,구급,심정지,"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,16,False,"[4, 6, 1, 3, 2]","[6, 7, 1, 9, 5]",0.5714285714285714,False,True,False
영도구,남항동3가,화재,일반화재(주택),"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,2,False,"[1, 0, 0, 1, 0]","[1, 0, 0, 1, 0]",1.0,True,False,False
영도구,남항동3가,구조,산악사고,"[2020, 2021, 2022, 2023, 2024]",해당 조건에서 관측된 신고 없음,0,False,,,,,,False
영도구,남항동3가,구조,수난사고,"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,0,False,"[0, 0, 0, 0, 0]","[0, 2, 0, 1, 0]",0.0,True,False,False
영도구,남항동3가,구급,교통사고,"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,16,False,"[4, 6, 2, 1, 3]","[6, 10, 5, 2, 7]",0.5333333333333333,False,True,False
영도구,대교동1가,구급,심정지,"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,7,False,"[2, 2, 2, 1, 0]","[3, 3, 4, 1, 0]",0.6363636363636364,True,False,False
영도구,대교동1가,화재,일반화재(주택),"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,3,False,"[0, 0, 1, 2, 0]","[0, 0, 1, 2, 1]",0.75,True,False,False
영도구,대교동1가,구조,산악사고,"[2020, 2021, 2022, 2023, 2024]",해당 조건에서 관측된 신고 없음,0,False,,,,,,False
영도구,대교동1가,구조,수난사고,"[2020, 2021, 2022, 2023, 2024]",반복·방향 보존,21,True,"[3, 7, 6, 2, 3]","[4, 14, 6, 6, 3]",0.6363636363636364,True,True,False
영도구,대교동1가,구급,교통사고,"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,44,False,"[6, 6, 15, 11, 6]","[7, 7, 19, 15, 11]",0.7457627118644068,False,True,False
영도구,대교동2가,구급,심정지,"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,8,False,"[5, 1, 0, 2, 0]","[5, 1, 2, 4, 6]",0.4444444444444444,False,False,False
영도구,대교동2가,화재,일반화재(주택),"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,3,False,"[2, 0, 0, 0, 1]","[2, 0, 0, 2, 1]",0.6,True,False,False
영도구,대교동2가,구조,산악사고,"[2020, 2021, 2022, 2023, 2024]",해당 조건에서 관측된 신고 없음,0,False,,,,,,False
영도구,대교동2가,구조,수난사고,"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,1,False,"[0, 1, 0, 0, 0]","[0, 1, 1, 1, 0]",0.3333333333333333,True,False,False
영도구,대교동2가,구급,교통사고,"[2020, 2021, 2022, 2023, 2024]",반복·방향 보존,30,True,"[4, 7, 12, 4, 3]","[5, 9, 17, 9, 3]",0.6976744186046512,True,True,False
영도구,대평동1가,구급,심정지,"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,8,False,"[3, 0, 1, 1, 3]","[4, 0, 2, 3, 3]",0.6666666666666666,True,False,False
영도구,대평동1가,화재,일반화재(주택),"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,1,False,"[0, 0, 0, 1, 0]","[0, 0, 2, 2, 1]",0.2,True,False,False
영도구,대평동1가,구조,산악사고,"[2020, 2021, 2022, 2023, 2024]",해당 조건에서 관측된 신고 없음,0,False,,,,,,False
영도구,대평동1가,구조,수난사고,"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,3,False,"[2, 0, 1, 0, 0]","[2, 1, 1, 0, 0]",0.75,True,False,False
영도구,대평동1가,구급,교통사고,"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,13,False,"[5, 4, 0, 1, 3]","[6, 6, 2, 1, 5]",0.65,True,False,False
영도구,대평동2가,구급,심정지,"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,7,False,"[0, 2, 2, 1, 2]","[0, 4, 2, 1, 3]",0.7,True,False,False
영도구,대평동2가,화재,일반화재(주택),"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,0,False,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 1]",0.0,True,False,False
영도구,대평동2가,구조,산악사고,"[2020, 2021, 2022, 2023, 2024]",해당 조건에서 관측된 신고 없음,0,False,,,,,,False
영도구,대평동2가,구조,수난사고,"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,0,False,"[0, 0, 0, 0, 0]","[1, 0, 0, 0, 0]",0.0,True,False,False
영도구,대평동2가,구급,교통사고,"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,2,False,"[1, 0, 0, 1, 0]","[1, 0, 1, 1, 1]",0.5,True,False,False
영도구,동삼동,구급,심정지,"[2020, 2021, 2022, 2023, 2024]",반복·방향 보존,239,True,"[28, 48, 50, 51, 62]","[67, 85, 93, 96, 97]",0.545662100456621,True,True,False
영도구,동삼동,화재,일반화재(주택),"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,21,False,"[5, 4, 0, 8, 4]","[9, 7, 4, 14, 7]",0.5121951219512195,True,False,False
영도구,동삼동,구조,산악사고,"[2020, 2021, 2022, 2023, 2024]",반복·방향 보존,12,True,"[2, 2, 2, 1, 5]","[3, 4, 3, 5, 5]",0.6,True,True,False
영도구,동삼동,구조,수난사고,"[2020, 2021, 2022, 2023, 2024]",반복·방향 보존,29,True,"[10, 9, 4, 3, 3]","[19, 26, 11, 12, 13]",0.35802469135802467,True,True,False
영도구,동삼동,구급,교통사고,"[2020, 2021, 2022, 2023, 2024]",반복·방향 보존,206,True,"[33, 46, 52, 38, 37]","[63, 72, 91, 59, 75]",0.5722222222222222,True,True,False
영도구,봉래동1가,구급,심정지,"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,5,False,"[1, 1, 2, 0, 1]","[1, 1, 2, 3, 2]",0.5555555555555556,True,False,False
영도구,봉래동1가,화재,일반화재(주택),"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,1,False,"[1, 0, 0, 0, 0]","[1, 0, 0, 0, 0]",1.0,True,False,False
영도구,봉래동1가,구조,산악사고,"[2020, 2021, 2022, 2023, 2024]",해당 조건에서 관측된 신고 없음,0,False,,,,,,False
영도구,봉래동1가,구조,수난사고,"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,15,False,"[3, 4, 4, 1, 3]","[3, 7, 9, 4, 8]",0.4838709677419355,False,True,False
영도구,봉래동1가,구급,교통사고,"[2020, 2021, 2022, 2023, 2024]",반복·방향 보존,17,True,"[4, 2, 4, 4, 3]","[6, 6, 6, 5, 5]",0.6071428571428571,True,True,False
영도구,봉래동2가,구급,심정지,"[2020, 2021, 2022, 2023, 2024]",반복·방향 보존,17,True,"[5, 4, 3, 2, 3]","[6, 5, 4, 3, 4]",0.7727272727272727,True,True,False
영도구,봉래동2가,화재,일반화재(주택),"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,1,False,"[0, 1, 0, 0, 0]","[0, 1, 1, 0, 0]",0.5,True,False,False
영도구,봉래동2가,구조,산악사고,"[2020, 2021, 2022, 2023, 2024]",해당 조건에서 관측된 신고 없음,0,False,,,,,,False
영도구,봉래동2가,구조,수난사고,"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,3,False,"[1, 0, 1, 0, 1]","[3, 0, 1, 0, 2]",0.5,True,False,False
영도구,봉래동2가,구급,교통사고,"[2020, 2021, 2022, 2023, 2024]",반복·방향 보존,17,True,"[6, 2, 5, 3, 1]","[9, 4, 7, 5, 2]",0.6296296296296297,True,True,False
영도구,봉래동3가,구급,심정지,"[2020, 2021, 2022, 2023, 2024]",반복·방향 보존,11,True,"[2, 1, 1, 4, 3]","[4, 3, 4, 5, 6]",0.5,True,True,False
영도구,봉래동3가,화재,일반화재(주택),"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,1,False,"[0, 0, 1, 0, 0]","[1, 0, 1, 0, 0]",0.5,True,False,False
영도구,봉래동3가,구조,산악사고,"[2020, 2021, 2022, 2023, 2024]",해당 조건에서 관측된 신고 없음,0,False,,,,,,False
영도구,봉래동3가,구조,수난사고,"[2020, 2021, 2022, 2023, 2024]",해당 조건에서 관측된 신고 없음,0,False,,,,,,False
영도구,봉래동3가,구급,교통사고,"[2020, 2021, 2022, 2023, 2024]",반복·방향 보존,24,True,"[7, 7, 1, 8, 1]","[11, 8, 2, 11, 4]",0.6666666666666666,True,True,False
영도구,봉래동4가,구급,심정지,"[2020, 2021, 2022, 2023, 2024]",반복·방향 보존,17,True,"[1, 4, 6, 2, 4]","[1, 5, 6, 6, 8]",0.6538461538461539,True,True,False
영도구,봉래동4가,화재,일반화재(주택),"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,2,False,"[1, 1, 0, 0, 0]","[2, 1, 0, 0, 0]",0.6666666666666666,True,False,False
영도구,봉래동4가,구조,산악사고,"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,1,False,"[0, 0, 1, 0, 0]","[0, 0, 1, 0, 0]",1.0,True,False,False
영도구,봉래동4가,구조,수난사고,"[2020, 2021, 2022, 2023, 2024]",해당 조건에서 관측된 신고 없음,0,False,,,,,,False
영도구,봉래동4가,구급,교통사고,"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,28,False,"[0, 13, 2, 6, 7]","[3, 17, 5, 8, 13]",0.6086956521739131,True,False,False
